2013-07-07 00:00:00,0.0
2013-07-09 00:00:00,0.0
2013-07-11 00:00:00,0.0
2013-07-13 00:00:00,0.0
2013-07-15 00:00:00,0.0
2013-07-17 00:00:00,0.0
2013-07-19 00:00:00,0.0
2013-07-21 00:00:00,0.0
2013-07-23 00:00:00,0.0
2013-07-25 00:00:00,0.0
2013-07-27 00:00:00,0.0
2013-07-29 00:00:00,0.0
2013-07-31 00:00:00,0.0
2013-08-02 00:00:00,0.0
2013-08-04 00:00:00,0.0
2013-08-06 00:00:00,0.0
2013-08-08 00:00:00,0.0
2013-08-10 00:00:00,0.0
2013-08-12 00:00:00,0.0
2013-08-14 00:00:00,0.0
2013-08-16 00:00:00,0.0
2013-08-18 00:00:00,0.0
2013-08-20 00:00:00,0.0
2013-08-22 00:00:00,0.0
2013-08-24 00:00:00,0.0
2013-08-26 00:00:00,0.0
2013-08-28 00:00:00,0.0
2013-08-30 00:00:00,0.0
2013-09-01 00:00:00,0.0
2013-09-03 00:00:00,0.0
2013-09-05 00:00:00,0.0
2013-09-07 00:00:00,0.0
2013-09-09 00:00:00,0.0
2013-09-11 00:00:00,0.0
2013-09-13 00:00:00,0.0
2013-09-15 00:00:00,0.0
2013-09-17 00:00:00,0.0
2013-09-19 00:00:00,0.0
2013-09-21 00:00:00,0.0
2013-09-23 00:00:00,0.0
2013-09-25 00:00:00,0.0
2013-09-27 00:00:00,0.0
2013-09-29 00:00:00,0.0
2013-10-01 00:00:00,0.0
2013-10-03 00:00:00,0.0
2013-10-05 00:00:00,0.0
2013-10-07 00:00:00,0.0
2013-10-09 00:00:00,0.0
2013-10-11 00:00:00,0.0
2013-10-13 00:00:00,0.0
2013-10-15 00:00:00,0.0
2013-10-17 00:00:00,0.0
2013-10-19 00:00:00,0.0
2013-10-21 00:00:00,0.0
2013-10-23 00:00:00,0.0
2013-10-25 00:00:00,0.0
2013-10-27 00:00:00,0.0
2013-10-29 00:00:00,0.0
2013-10-31 00:00:00,0.0
2013-11-02 00:00:00,0.0
2013-11-04 00:00:00,0.0
2013-11-06 00:00:00,0.0
2013-11-08 00:00:00,0.0
2013-11-10 00:00:00,0.0
2013-11-12 00:00:00,0.0
2013-11-14 00:00:00,0.0
2013-11-16 00:00:00,0.0
2013-11-18 00:00:00,0.0
2013-11-20 00:00:00,0.0
2013-11-22 00:00:00,0.0
2013-11-24 00:00:00,0.0
2013-11-26 00:00:00,0.0
2013-11-28 00:00:00,0.0
2013-11-30 00:00:00,0.0
2013-12-02 00:00:00,0.0
2013-12-04 00:00:00,0.0
2013-12-06 00:00:00,0.0
2013-12-08 00:00:00,0.0
2013-12-10 00:00:00,0.0
2013-12-12 00:00:00,0.0
2013-12-14 00:00:00,0.0
2013-12-16 00:00:00,0.0
2013-12-18 00:00:00,0.0
2013-12-20 00:00:00,0.0
2013-12-22 00:00:00,0.0
2013-12-24 00:00:00,0.0
2013-12-26 00:00:00,0.0
2013-12-28 00:00:00,0.0
2013-12-30 00:00:00,0.0
2014-01-01 00:00:00,0.0
2014-01-03 00:00:00,0.0
2014-01-05 00:00:00,0.0
2014-01-07 00:00:00,0.0
2014-01-09 00:00:00,0.0
2014-01-11 00:00:00,0.0
2014-01-13 00:00:00,0.0
2014-01-15 00:00:00,0.0
2014-01-17 00:00:00,0.0
2014-01-19 00:00:00,0.0
2014-01-21 00:00:00,0.0
2014-01-23 00:00:00,0.0
2014-01-25 00:00:00,0.0
2014-01-27 00:00:00,0.0
2014-01-29 00:00:00,0.0
2014-01-31 00:00:00,0.0
2014-02-02 00:00:00,0.0
2014-02-04 00:00:00,0.0
2014-02-06 00:00:00,0.0
2014-02-08 00:00:00,0.0
2014-02-10 00:00:00,0.0
2014-02-12 00:00:00,0.0
2014-02-14 00:00:00,0.0
2014-02-16 00:00:00,0.0
2014-02-18 00:00:00,0.0
2014-02-20 00:00:00,0.0
2014-02-22 00:00:00,0.0
2014-02-24 00:00:00,0.0
2014-02-26 00:00:00,0.0
2014-02-28 00:00:00,0.0
2014-03-02 00:00:00,0.0
2014-03-04 00:00:00,0.0
2014-03-06 00:00:00,0.0
2014-03-08 00:00:00,0.0
2014-03-10 00:00:00,0.0
2014-03-12 00:00:00,0.0
2014-03-14 00:00:00,0.0
2014-03-16 00:00:00,0.0
2014-03-18 00:00:00,1.0
2014-03-20 00:00:00,0.0
2014-03-22 00:00:00,0.0
2014-03-24 00:00:00,2.0
2014-03-26 00:00:00,1.0
2014-03-28 00:00:00,1.0
2014-03-30 00:00:00,4.0
2014-04-01 00:00:00,0.0
2014-04-03 00:00:00,0.0
2014-04-05 00:00:00,2.0
2014-04-07 00:00:00,0.0
2014-04-09 00:00:00,2.0
2014-04-11 00:00:00,2.0
2014-04-13 00:00:00,3.0
2014-04-15 00:00:00,2.0
2014-04-17 00:00:00,2.0
2014-04-19 00:00:00,3.0
2014-04-21 00:00:00,1.0
2014-04-23 00:00:00,1.0
2014-04-25 00:00:00,0.0
2014-04-27 00:00:00,1.0
2014-04-29 00:00:00,1.0
2014-05-01 00:00:00,0.0
2014-05-03 00:00:00,1.0
2014-05-05 00:00:00,1.0
2014-05-07 00:00:00,3.0
2014-05-09 00:00:00,0.0
2014-05-11 00:00:00,1.0
2014-05-13 00:00:00,3.0
2014-05-15 00:00:00,1.0
2014-05-17 00:00:00,1.0
2014-05-19 00:00:00,0.0
2014-05-21 00:00:00,0.0
2014-05-23 00:00:00,0.0
2014-05-25 00:00:00,1.0
2014-05-27 00:00:00,1.0
2014-05-29 00:00:00,0.0
2014-05-31 00:00:00,0.0
2014-06-02 00:00:00,0.0
2014-06-04 00:00:00,0.0
2014-06-06 00:00:00,2.0
2014-06-08 00:00:00,2.0
2014-06-10 00:00:00,2.0
2014-06-12 00:00:00,3.0
2014-06-14 00:00:00,1.0
2014-06-16 00:00:00,2.0
2014-06-18 00:00:00,2.0
2014-06-20 00:00:00,0.0
2014-06-22 00:00:00,1.0
2014-06-24 00:00:00,4.0
2014-06-26 00:00:00,0.0
2014-06-28 00:00:00,0.0
2014-06-30 00:00:00,0.0
2014-07-02 00:00:00,1.0
2014-07-04 00:00:00,0.0
2014-07-06 00:00:00,1.0
2014-07-08 00:00:00,4.0
2014-07-10 00:00:00,1.0
2014-07-12 00:00:00,1.0
2014-07-14 00:00:00,0.0
2014-07-16 00:00:00,4.0
2014-07-18 00:00:00,3.0
2014-07-20 00:00:00,0.0
2014-07-22 00:00:00,0.0
2014-07-24 00:00:00,0.0
2014-07-26 00:00:00,0.0
2014-07-28 00:00:00,0.0
2014-07-30 00:00:00,0.0
2014-08-01 00:00:00,0.0
2014-08-03 00:00:00,2.0
2014-08-05 00:00:00,1.0
2014-08-07 00:00:00,2.0
2014-08-09 00:00:00,1.0
2014-08-11 00:00:00,2.0
2014-08-13 00:00:00,0.0
2014-08-15 00:00:00,0.0
2014-08-17 00:00:00,1.0
2014-08-19 00:00:00,2.0
2014-08-21 00:00:00,3.0
2014-08-23 00:00:00,1.0
2014-08-25 00:00:00,1.0
2014-08-27 00:00:00,0.0
2014-08-29 00:00:00,3.0
2014-08-31 00:00:00,3.0
2014-09-02 00:00:00,2.0
2014-09-04 00:00:00,0.0
2014-09-06 00:00:00,0.0
2014-09-08 00:00:00,2.0
2014-09-10 00:00:00,1.0
2014-09-12 00:00:00,0.0
2014-09-14 00:00:00,2.0
2014-09-16 00:00:00,0.0
2014-09-18 00:00:00,1.0
2014-09-20 00:00:00,3.0
2014-09-22 00:00:00,1.0
2014-09-24 00:00:00,0.0
2014-09-26 00:00:00,1.0
2014-09-28 00:00:00,3.0
2014-09-30 00:00:00,1.0
2014-10-02 00:00:00,1.0
2014-10-04 00:00:00,3.0
2014-10-06 00:00:00,2.0
2014-10-08 00:00:00,1.0
2014-10-10 00:00:00,2.0
2014-10-12 00:00:00,0.0
2014-10-14 00:00:00,0.0
2014-10-16 00:00:00,0.0
2014-10-18 00:00:00,0.0
2014-10-20 00:00:00,0.0
2014-10-22 00:00:00,3.0
2014-10-24 00:00:00,4.0
2014-10-26 00:00:00,2.0
2014-10-28 00:00:00,2.0
2014-10-30 00:00:00,1.0
2014-11-01 00:00:00,2.0
2014-11-03 00:00:00,0.0
2014-11-05 00:00:00,1.0
2014-11-07 00:00:00,1.0
2014-11-09 00:00:00,0.0
2014-11-11 00:00:00,0.0
2014-11-13 00:00:00,1.0
2014-11-15 00:00:00,2.0
2014-11-17 00:00:00,0.0
2014-11-19 00:00:00,0.0
2014-11-21 00:00:00,3.0
2014-11-23 00:00:00,2.0
2014-11-25 00:00:00,0.0
2014-11-27 00:00:00,2.0
2014-11-29 00:00:00,2.0
2014-12-01 00:00:00,0.0
2014-12-03 00:00:00,0.0
2014-12-05 00:00:00,1.0
2014-12-07 00:00:00,5.0
2014-12-09 00:00:00,1.0
2014-12-11 00:00:00,2.0
2014-12-13 00:00:00,1.0
2014-12-15 00:00:00,1.0
2014-12-17 00:00:00,1.0
2014-12-19 00:00:00,3.0
2014-12-21 00:00:00,1.0
2014-12-23 00:00:00,3.0
2014-12-25 00:00:00,2.0
2014-12-27 00:00:00,0.0
2014-12-29 00:00:00,4.0
2014-12-31 00:00:00,1.0
2015-01-02 00:00:00,0.0
2015-01-04 00:00:00,1.0
2015-01-06 00:00:00,1.0
2015-01-08 00:00:00,2.0
2015-01-10 00:00:00,1.0
2015-01-12 00:00:00,3.0
2015-01-14 00:00:00,0.0
2015-01-16 00:00:00,0.0
2015-01-18 00:00:00,1.0
2015-01-20 00:00:00,4.0
2015-01-22 00:00:00,3.0
2015-01-24 00:00:00,2.0
2015-01-26 00:00:00,2.0
2015-01-28 00:00:00,3.0
2015-01-30 00:00:00,3.0
2015-02-01 00:00:00,2.0
2015-02-03 00:00:00,1.0
2015-02-05 00:00:00,5.0
2015-02-07 00:00:00,2.0
2015-02-09 00:00:00,2.0
2015-02-11 00:00:00,2.0
2015-02-13 00:00:00,3.0
2015-02-15 00:00:00,1.0
2015-02-17 00:00:00,0.0
2015-02-19 00:00:00,5.0
2015-02-21 00:00:00,3.0
2015-02-23 00:00:00,1.0
2015-02-25 00:00:00,1.0
2015-02-27 00:00:00,1.0
2015-03-01 00:00:00,4.0
2015-03-03 00:00:00,1.0
2015-03-05 00:00:00,1.0
2015-03-07 00:00:00,3.0
2015-03-09 00:00:00,1.0
2015-03-11 00:00:00,2.0
2015-03-13 00:00:00,1.0
2015-03-15 00:00:00,2.0
2015-03-17 00:00:00,1.0
2015-03-19 00:00:00,3.0
2015-03-21 00:00:00,0.0
2015-03-23 00:00:00,1.0
2015-03-25 00:00:00,1.0
2015-03-27 00:00:00,2.0
2015-03-29 00:00:00,1.0
2015-03-31 00:00:00,2.0
2015-04-02 00:00:00,2.0
2015-04-04 00:00:00,0.0
2015-04-06 00:00:00,1.0
2015-04-08 00:00:00,2.0
2015-04-10 00:00:00,1.0
2015-04-12 00:00:00,0.0
2015-04-14 00:00:00,4.0
2015-04-16 00:00:00,2.0
2015-04-18 00:00:00,5.0
2015-04-20 00:00:00,2.0
2015-04-22 00:00:00,1.0
2015-04-24 00:00:00,3.0
2015-04-26 00:00:00,0.0
2015-04-28 00:00:00,1.0
2015-04-30 00:00:00,1.0
2015-05-02 00:00:00,0.0
2015-05-04 00:00:00,2.0
2015-05-06 00:00:00,2.0
2015-05-08 00:00:00,0.0
2015-05-10 00:00:00,0.0
2015-05-12 00:00:00,0.0
2015-05-14 00:00:00,0.0
2015-05-16 00:00:00,2.0
2015-05-18 00:00:00,1.0
2015-05-20 00:00:00,0.0
2015-05-22 00:00:00,0.0
2015-05-24 00:00:00,2.0
2015-05-26 00:00:00,0.0
2015-05-28 00:00:00,0.0
2015-05-30 00:00:00,1.0
2015-06-01 00:00:00,1.0
2015-06-03 00:00:00,2.0
2015-06-05 00:00:00,1.0
2015-06-07 00:00:00,0.0
2015-06-09 00:00:00,1.0
2015-06-11 00:00:00,1.0
2015-06-13 00:00:00,0.0
2015-06-15 00:00:00,3.0
2015-06-17 00:00:00,0.0
2015-06-19 00:00:00,0.0
2015-06-21 00:00:00,0.0
2015-06-23 00:00:00,0.0
2015-06-25 00:00:00,0.0
2015-06-27 00:00:00,0.0
2015-06-29 00:00:00,0.0
2015-07-01 00:00:00,3.0
2015-07-03 00:00:00,0.0
2015-07-05 00:00:00,3.0
2015-07-07 00:00:00,1.0
2015-07-09 00:00:00,1.0
2015-07-11 00:00:00,0.0
2015-07-13 00:00:00,2.0
2015-07-15 00:00:00,1.0
2015-07-17 00:00:00,5.0
2015-07-19 00:00:00,2.0
2015-07-21 00:00:00,1.0
2015-07-23 00:00:00,2.0
2015-07-25 00:00:00,1.0
2015-07-27 00:00:00,4.0
2015-07-29 00:00:00,4.0
2015-07-31 00:00:00,0.0
2015-08-02 00:00:00,2.0
2015-08-04 00:00:00,0.0
2015-08-06 00:00:00,3.0
2015-08-08 00:00:00,0.0
2015-08-10 00:00:00,1.0
2015-08-12 00:00:00,0.0
2015-08-14 00:00:00,0.0
2015-08-16 00:00:00,0.0
2015-08-18 00:00:00,1.0
2015-08-20 00:00:00,1.0
2015-08-22 00:00:00,1.0
2015-08-24 00:00:00,1.0
2015-08-26 00:00:00,1.0
2015-08-28 00:00:00,0.0
2015-08-30 00:00:00,1.0
2015-09-01 00:00:00,1.0
2015-09-03 00:00:00,1.0
2015-09-05 00:00:00,1.0
2015-09-07 00:00:00,1.0
2015-09-09 00:00:00,1.0
2015-09-11 00:00:00,2.0
2015-09-13 00:00:00,1.0
2015-09-15 00:00:00,2.0
2015-09-17 00:00:00,2.0
2015-09-19 00:00:00,0.0
2015-09-21 00:00:00,0.0
2015-09-23 00:00:00,0.0
2015-09-25 00:00:00,0.0
2015-09-27 00:00:00,1.0
2015-09-29 00:00:00,1.0
2015-10-01 00:00:00,0.0
2015-10-03 00:00:00,1.0
2015-10-05 00:00:00,2.0
2015-10-07 00:00:00,3.0
2015-10-09 00:00:00,5.0
2015-10-11 00:00:00,2.0
2015-10-13 00:00:00,1.0
2015-10-15 00:00:00,4.0
2015-10-17 00:00:00,2.0
2015-10-19 00:00:00,1.0
2015-10-21 00:00:00,1.0
2015-10-23 00:00:00,0.0
2015-10-25 00:00:00,0.0
2015-10-27 00:00:00,0.0
2015-10-29 00:00:00,1.0
2015-10-31 00:00:00,0.0
2015-11-02 00:00:00,0.0
2015-11-04 00:00:00,2.0
2015-11-06 00:00:00,1.0
2015-11-08 00:00:00,0.0
2015-11-10 00:00:00,4.0
2015-11-12 00:00:00,3.0
2015-11-14 00:00:00,1.0
2015-11-16 00:00:00,0.0
2015-11-18 00:00:00,1.0
2015-11-20 00:00:00,0.0
2015-11-22 00:00:00,0.0
2015-11-24 00:00:00,2.0
2015-11-26 00:00:00,2.0
2015-11-28 00:00:00,1.0
2015-11-30 00:00:00,0.0
2015-12-02 00:00:00,2.0
2015-12-04 00:00:00,2.0
2015-12-06 00:00:00,1.0
2015-12-08 00:00:00,1.0
2015-12-10 00:00:00,2.0
2015-12-12 00:00:00,2.0
2015-12-14 00:00:00,3.0
2015-12-16 00:00:00,2.0
2015-12-18 00:00:00,2.0
2015-12-20 00:00:00,2.0
2015-12-22 00:00:00,1.0
2015-12-24 00:00:00,1.0
2015-12-26 00:00:00,3.0
2015-12-28 00:00:00,0.0
2015-12-30 00:00:00,1.0
2016-01-01 00:00:00,0.0
2016-01-03 00:00:00,1.0
2016-01-05 00:00:00,0.0
2016-01-07 00:00:00,1.0
2016-01-09 00:00:00,0.0
2016-01-11 00:00:00,1.0
2016-01-13 00:00:00,0.0
2016-01-15 00:00:00,0.0
2016-01-17 00:00:00,0.0
2016-01-19 00:00:00,0.0
2016-01-21 00:00:00,1.0
2016-01-23 00:00:00,0.0
2016-01-25 00:00:00,1.0
2016-01-27 00:00:00,0.0
2016-01-29 00:00:00,0.0
2016-01-31 00:00:00,0.0
2016-02-02 00:00:00,0.0
2016-02-04 00:00:00,0.0
2016-02-06 00:00:00,3.0
2016-02-08 00:00:00,2.0
2016-02-10 00:00:00,0.0
2016-02-12 00:00:00,1.0
2016-02-14 00:00:00,1.0
2016-02-16 00:00:00,0.0
2016-02-18 00:00:00,0.0
2016-02-20 00:00:00,2.0
2016-02-22 00:00:00,0.0
2016-02-24 00:00:00,0.0
2016-02-26 00:00:00,1.0
2016-02-28 00:00:00,0.0
2016-03-01 00:00:00,0.0
2016-03-03 00:00:00,0.0
2016-03-05 00:00:00,0.0
2016-03-07 00:00:00,0.0
2016-03-09 00:00:00,0.0
2016-03-11 00:00:00,0.0
2016-03-13 00:00:00,0.0
2016-03-15 00:00:00,2.0
2016-03-17 00:00:00,0.0
2016-03-19 00:00:00,0.0
2016-03-21 00:00:00,0.0
2016-03-23 00:00:00,0.0
2016-03-25 00:00:00,2.0
2016-03-27 00:00:00,1.0
2016-03-29 00:00:00,1.0
2016-03-31 00:00:00,0.0
2016-04-02 00:00:00,0.0
2016-04-04 00:00:00,0.0
2016-04-06 00:00:00,0.0
2016-04-08 00:00:00,1.0
2016-04-10 00:00:00,2.0
2016-04-12 00:00:00,2.0
2016-04-14 00:00:00,0.0
2016-04-16 00:00:00,0.0
2016-04-18 00:00:00,0.0
2016-04-20 00:00:00,0.0
2016-04-22 00:00:00,0.0
2016-04-24 00:00:00,0.0
2016-04-26 00:00:00,0.0
2016-04-28 00:00:00,1.0
2016-04-30 00:00:00,0.0
2016-05-02 00:00:00,0.0
2016-05-04 00:00:00,1.0
2016-05-06 00:00:00,0.0
2016-05-08 00:00:00,0.0
2016-05-10 00:00:00,0.0
2016-05-12 00:00:00,0.0
2016-05-14 00:00:00,0.0
2016-05-16 00:00:00,0.0
2016-05-18 00:00:00,1.0
2016-05-20 00:00:00,0.0
2016-05-22 00:00:00,0.0
2016-05-24 00:00:00,0.0
2016-05-26 00:00:00,2.0
2016-05-28 00:00:00,0.0
2016-05-30 00:00:00,1.0
2016-06-01 00:00:00,1.0
2016-06-03 00:00:00,0.0
2016-06-05 00:00:00,1.0
2016-06-07 00:00:00,2.0
2016-06-09 00:00:00,0.0
2016-06-11 00:00:00,0.0
2016-06-13 00:00:00,0.0
2016-06-15 00:00:00,3.0
2016-06-17 00:00:00,0.0
2016-06-19 00:00:00,0.0
2016-06-21 00:00:00,0.0
2016-06-23 00:00:00,0.0
2016-06-25 00:00:00,4.0
2016-06-27 00:00:00,0.0
2016-06-29 00:00:00,0.0
2016-07-01 00:00:00,2.0
2016-07-03 00:00:00,0.0
2016-07-05 00:00:00,0.0
2016-07-07 00:00:00,1.0
2016-07-09 00:00:00,0.0
2016-07-11 00:00:00,0.0
2016-07-13 00:00:00,1.0
2016-07-15 00:00:00,0.0
2016-07-17 00:00:00,0.0
2016-07-19 00:00:00,0.0
2016-07-21 00:00:00,0.0
2016-07-23 00:00:00,0.0
2016-07-25 00:00:00,1.0
2016-07-27 00:00:00,0.0
2016-07-29 00:00:00,0.0
2016-07-31 00:00:00,0.0
2016-08-02 00:00:00,1.0
2016-08-04 00:00:00,0.0
2016-08-06 00:00:00,1.0
2016-08-08 00:00:00,1.0
2016-08-10 00:00:00,1.0
2016-08-12 00:00:00,0.0
2016-08-14 00:00:00,1.0
2016-08-16 00:00:00,1.0
2016-08-18 00:00:00,0.0
2016-08-20 00:00:00,1.0
2016-08-22 00:00:00,1.0
2016-08-24 00:00:00,1.0
2016-08-26 00:00:00,0.0
2016-08-28 00:00:00,0.0
2016-08-30 00:00:00,1.0
2016-09-01 00:00:00,1.0
2016-09-03 00:00:00,0.0
2016-09-05 00:00:00,0.0
2016-09-07 00:00:00,0.0
2016-09-09 00:00:00,1.0
2016-09-11 00:00:00,0.0
2016-09-13 00:00:00,1.0
2016-09-15 00:00:00,0.0
2016-09-17 00:00:00,0.0
2016-09-19 00:00:00,0.0
2016-09-21 00:00:00,0.0
2016-09-23 00:00:00,0.0
2016-09-25 00:00:00,1.0
2016-09-27 00:00:00,2.0
2016-09-29 00:00:00,0.0
2016-10-01 00:00:00,0.0
2016-10-03 00:00:00,1.0
2016-10-05 00:00:00,0.0
2016-10-07 00:00:00,1.0
2016-10-09 00:00:00,0.0
2016-10-11 00:00:00,0.0
2016-10-13 00:00:00,0.0
2016-10-15 00:00:00,0.0
2016-10-17 00:00:00,0.0
2016-10-19 00:00:00,1.0
2016-10-21 00:00:00,0.0
2016-10-23 00:00:00,0.0
2016-10-25 00:00:00,0.0
2016-10-27 00:00:00,0.0
2016-10-29 00:00:00,0.0
2016-10-31 00:00:00,0.0
2016-11-02 00:00:00,0.0
2016-11-04 00:00:00,0.0
2016-11-06 00:00:00,1.0
2016-11-08 00:00:00,0.0
2016-11-10 00:00:00,0.0
2016-11-12 00:00:00,0.0
2016-11-14 00:00:00,0.0
2016-11-16 00:00:00,1.0
2016-11-18 00:00:00,0.0
2016-11-20 00:00:00,1.0
2016-11-22 00:00:00,0.0
2016-11-24 00:00:00,2.0
2016-11-26 00:00:00,1.0
2016-11-28 00:00:00,0.0
2016-11-30 00:00:00,0.0
2016-12-02 00:00:00,1.0
2016-12-04 00:00:00,0.0
2016-12-06 00:00:00,0.0
2016-12-08 00:00:00,0.0
2016-12-10 00:00:00,0.0
2016-12-12 00:00:00,0.0
2016-12-14 00:00:00,0.0
2016-12-16 00:00:00,0.0
2016-12-18 00:00:00,0.0
2016-12-20 00:00:00,0.0
2016-12-22 00:00:00,0.0
2016-12-24 00:00:00,0.0
2016-12-26 00:00:00,0.0
2016-12-28 00:00:00,0.0
2016-12-30 00:00:00,0.0
2017-01-01 00:00:00,0.0
2017-01-03 00:00:00,0.0
2017-01-05 00:00:00,0.0
2017-01-07 00:00:00,1.0
2017-01-09 00:00:00,0.0
2017-01-11 00:00:00,0.0
2017-01-13 00:00:00,1.0
2017-01-15 00:00:00,0.0
2017-01-17 00:00:00,0.0
2017-01-19 00:00:00,0.0
2017-01-21 00:00:00,0.0
2017-01-23 00:00:00,1.0
2017-01-25 00:00:00,1.0
2017-01-27 00:00:00,0.0
2017-01-29 00:00:00,0.0
2017-01-31 00:00:00,0.0
2017-02-02 00:00:00,0.0
2017-02-04 00:00:00,1.0
2017-02-06 00:00:00,0.0
2017-02-08 00:00:00,0.0
2017-02-10 00:00:00,1.0
2017-02-12 00:00:00,1.0
2017-02-14 00:00:00,0.0
2017-02-16 00:00:00,1.0
2017-02-18 00:00:00,1.0
2017-02-20 00:00:00,0.0
2017-02-22 00:00:00,1.0
2017-02-24 00:00:00,3.0
2017-02-26 00:00:00,0.0
2017-02-28 00:00:00,0.0
2017-03-02 00:00:00,0.0
2017-03-04 00:00:00,2.0
2017-03-06 00:00:00,0.0
2017-03-08 00:00:00,0.0
2017-03-10 00:00:00,0.0
2017-03-12 00:00:00,0.0
2017-03-14 00:00:00,0.0
2017-03-16 00:00:00,0.0
2017-03-18 00:00:00,0.0
2017-03-20 00:00:00,0.0
2017-03-22 00:00:00,2.0
2017-03-24 00:00:00,0.0
2017-03-26 00:00:00,0.0
2017-03-28 00:00:00,0.0
2017-03-30 00:00:00,0.0
2017-04-01 00:00:00,0.0
2017-04-03 00:00:00,0.0
2017-04-05 00:00:00,0.0
2017-04-07 00:00:00,0.0
2017-04-09 00:00:00,0.0
2017-04-11 00:00:00,0.0
2017-04-13 00:00:00,0.0
2017-04-15 00:00:00,1.0
2017-04-17 00:00:00,0.0
2017-04-19 00:00:00,0.0
2017-04-21 00:00:00,0.0
2017-04-23 00:00:00,0.0
2017-04-25 00:00:00,1.0
2017-04-27 00:00:00,0.0
2017-04-29 00:00:00,0.0
2017-05-01 00:00:00,0.0
2017-05-03 00:00:00,1.0
2017-05-05 00:00:00,0.0
2017-05-07 00:00:00,0.0
2017-05-09 00:00:00,0.0
2017-05-11 00:00:00,0.0
2017-05-13 00:00:00,1.0
2017-05-15 00:00:00,1.0
2017-05-17 00:00:00,0.0
2017-05-19 00:00:00,1.0
2017-05-21 00:00:00,0.0
2017-05-23 00:00:00,0.0
2017-05-25 00:00:00,0.0
2017-05-27 00:00:00,1.0
2017-05-29 00:00:00,0.0
2017-05-31 00:00:00,0.0
2017-06-02 00:00:00,0.0
2017-06-04 00:00:00,0.0
2017-06-06 00:00:00,0.0
2017-06-08 00:00:00,1.0
2017-06-10 00:00:00,1.0
2017-06-12 00:00:00,1.0
2017-06-14 00:00:00,2.0
2017-06-16 00:00:00,0.0
2017-06-18 00:00:00,0.0
2017-06-20 00:00:00,0.0
2017-06-22 00:00:00,0.0
2017-06-24 00:00:00,0.0
2017-06-26 00:00:00,0.0
2017-06-28 00:00:00,0.0
2017-06-30 00:00:00,0.0
2017-07-02 00:00:00,0.0
2017-07-04 00:00:00,0.0
2017-07-06 00:00:00,0.0
2017-07-08 00:00:00,0.0
2017-07-10 00:00:00,0.0
2017-07-12 00:00:00,0.0
2017-07-14 00:00:00,0.0
2017-07-16 00:00:00,0.0
2017-07-18 00:00:00,0.0
2017-07-20 00:00:00,0.0
2017-07-22 00:00:00,0.0
2017-07-24 00:00:00,0.0
2017-07-26 00:00:00,0.0
2017-07-28 00:00:00,0.0
2017-07-30 00:00:00,0.0
2017-08-01 00:00:00,0.0
2017-08-03 00:00:00,0.0
2017-08-05 00:00:00,0.0
2017-08-07 00:00:00,0.0
2017-08-09 00:00:00,0.0
2017-08-11 00:00:00,0.0
2017-08-13 00:00:00,0.0
2017-08-15 00:00:00,0.0
2017-08-17 00:00:00,0.0
2017-08-19 00:00:00,0.0
2017-08-21 00:00:00,0.0
2017-08-23 00:00:00,0.0
2017-08-25 00:00:00,0.0
2017-08-27 00:00:00,0.0
2017-08-29 00:00:00,0.0
2017-08-31 00:00:00,0.0
2017-09-02 00:00:00,0.0
2017-09-04 00:00:00,0.0
2017-09-06 00:00:00,0.0
2017-09-08 00:00:00,0.0
2017-09-10 00:00:00,0.0
2017-09-12 00:00:00,0.0
2017-09-14 00:00:00,0.0
2017-09-16 00:00:00,0.0
2017-09-18 00:00:00,0.0
2017-09-20 00:00:00,0.0
2017-09-22 00:00:00,0.0
2017-09-24 00:00:00,0.0
2017-09-26 00:00:00,0.0
2017-09-28 00:00:00,0.0
2017-09-30 00:00:00,0.0
2017-10-02 00:00:00,0.0
2017-10-04 00:00:00,0.0
2017-10-06 00:00:00,0.0
2017-10-08 00:00:00,0.0
2017-10-10 00:00:00,0.0
2017-10-12 00:00:00,0.0
2017-10-14 00:00:00,0.0
2017-10-16 00:00:00,0.0
2017-10-18 00:00:00,0.0
2017-10-20 00:00:00,0.0
2017-10-22 00:00:00,0.0
2017-10-24 00:00:00,0.0
2017-10-26 00:00:00,0.0
2017-10-28 00:00:00,0.0
2017-10-30 00:00:00,0.0
2017-11-01 00:00:00,0.0
2017-11-03 00:00:00,0.0
2017-11-05 00:00:00,0.0
2017-11-07 00:00:00,0.0
2017-11-09 00:00:00,0.0
2017-11-11 00:00:00,0.0
2017-11-13 00:00:00,0.0
2017-11-15 00:00:00,0.0
2017-11-17 00:00:00,0.0
2017-11-19 00:00:00,0.0
2017-11-21 00:00:00,0.0
2017-11-23 00:00:00,0.0
2017-11-25 00:00:00,0.0
2017-11-27 00:00:00,0.0
2017-11-29 00:00:00,0.0
2017-12-01 00:00:00,0.0
2017-12-03 00:00:00,0.0
2017-12-05 00:00:00,0.0
2017-12-07 00:00:00,0.0
2017-12-09 00:00:00,0.0
2017-12-11 00:00:00,0.0
2017-12-13 00:00:00,0.0
2017-12-15 00:00:00,0.0
2017-12-17 00:00:00,0.0
2017-12-19 00:00:00,0.0
2017-12-21 00:00:00,0.0
2017-12-23 00:00:00,0.0
